reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ce72d4cf-ed3b-45eb-9bc0-bd8e2198ef0a,agus waluyo,https://play-lh.googleusercontent.com/a/ACg8ocL7GztzD65D1tFFFtIDJuEH3gWPuZ75AtZMpl4hTtDrDKFt4Q=mo,mf aplikasi ok,5,0,4.8.0,2025-10-06 11:21:54,"Hi Kak agus,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:44:01,4.8.0
18a949e2-952f-4016-b559-f7ea29f9422f,Tanya Nova carina,https://play-lh.googleusercontent.com/a/ACg8ocJ0CXhwFrPKQkQGRttAEmDkubmK13ouVq29zGYrmS4x2PkGsAc=mo,puas,5,0,,2025-10-06 11:14:59,"Hi Kak Tanya,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:33:42,
c44d6ee8-6dc5-44ac-88e4-db1f31c50494,Turmini Bigen,https://play-lh.googleusercontent.com/a/ACg8ocJKU860fk4yiuQWqvwT0gGAWGESF0plCFPlgA5SVGvVdoy1mA=mo,terimakasih proses cepat,5,0,4.8.0,2025-10-06 11:10:35,"Hi Kak Turmini,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:33:45,4.8.0
1ec1c4ed-90d5-48a8-b914-4495e6e569ac,khoirul lutfi,https://play-lh.googleusercontent.com/a/ACg8ocJ06zldT_bdhX2HEB3OmNZ6hUWI-baktffUu8shY3FSTaFTFQ=mo,oke baik,5,0,4.8.0,2025-10-06 11:09:09,"Hi Kak khoirul,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:33:48,4.8.0
da7b188c-e547-4912-a334-14c0e2a56a2e,Ru Mini,https://play-lh.googleusercontent.com/a/ACg8ocI_1Tpnr88JEKRYI0oEzPKCtxh6By0Xiaqv-qMsfAGd7HRH4A=mo,josss jisss,5,0,4.8.0,2025-10-06 11:08:23,"Hi Kak Ru,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:33:51,4.8.0
0eeee511-c22b-4214-8b26-41765648b639,Imam Bukhori,https://play-lh.googleusercontent.com/a/ACg8ocKD_KfIMyQsw7ZB1UwQ58AiaSSFuneZxOWphrK3nsn5qP2xeg=mo,kredivo tambah jos,5,0,4.8.0,2025-10-06 11:04:06,"Hi Kak Imam,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:23:49,4.8.0
45ba2306-5e8e-4721-b20d-5beac054e482,zulkifli 1010,https://play-lh.googleusercontent.com/a/ACg8ocKdqgUZqTiHs_mcd4zjY_x5dszWhcXNKYEa4HHzLRg0HoRNyQ=mo,bagus,5,0,,2025-10-06 10:59:54,"Hi Kak zulkifli,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:23:53,
b655e58f-a814-4a0d-a43a-e82a2c2c114b,Julli Ana,https://play-lh.googleusercontent.com/a/ACg8ocL4orUckX2A2xR2namHqhBvJD42Am8ofnGIM9bsc3B6NtB0pg=mo,"mantap ,bagus",5,0,4.8.0,2025-10-06 10:56:22,"Hi Kak Julli,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:14:10,4.8.0
9fe0ce41-3a22-42a4-aa12-1e4b510276de,Dedi Nurhidayat,https://play-lh.googleusercontent.com/a/ACg8ocI7pR7uinLdJo9yLHAy7z8JVIJYzQJzlvAvR6_7dR01CYCO7g=mo,terima kasih sangat membantu,5,0,,2025-10-06 10:55:34,"Hi Kak Dedi,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:14:13,
55b7379c-c098-4465-b37b-9686537103fe,elia dzaky,https://play-lh.googleusercontent.com/a/ACg8ocIhBD9xHBSqExBCclYWSjf_QkpbEhVAL8KwZDptbUP9SrV-uQ=mo,cepat 🙏,5,0,4.8.0,2025-10-06 10:55:16,"Hi Kak elia,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:14:07,4.8.0
45e4df9c-a185-452b-99ff-430d184f9732,Adri Khairy arkana,https://play-lh.googleusercontent.com/a/ACg8ocLXe6V2BTSywU9RKGPgyfOl-VEJJGusxDbpVriYGIDU6fOTEg=mo,baru juga ngajujin udah d tolak,1,0,,2025-10-06 10:51:50,"Hi Kak Adri,

Maaf atas kendalanya. Apabila pendaftaran, upgrade akun premium atau pengajuan kenaikan limit belum disetujui, silakan mengajukan kembali 3 bulan ke depan, dengan senang hati kami akan meninjau ulang pengajuan Kakak.

Salam Hangat,
Dina",2025-10-06 11:04:52,
6eaca8ad-6d33-49de-bdbc-1373e4f8d153,Muhammad Adhil,https://play-lh.googleusercontent.com/a/ACg8ocJFSeXKRFoDgf4EAeIMSb5QJishUplXktfc3YMa2JvPKSAo5w=mo,good,5,0,4.8.0,2025-10-06 10:51:19,"Hi Kak Muhammad,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:04:55,4.8.0
79bbd0ab-3ba6-4945-860a-0dba9856c2a8,Aji Aji,https://play-lh.googleusercontent.com/a-/ALV-UjUvBRUxiFK43JSwmRDlNV1pdF8Bqg0aS_BO6N2PXAu3rYPt2BU,bagus cepat proses nya,5,0,4.8.0,2025-10-06 10:50:35,"Hi Kak Aji,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:04:58,4.8.0
aefddc12-f683-411b-9edf-d3c9a4c7d5d6,Stanley Chandra,https://play-lh.googleusercontent.com/a-/ALV-UjWjlYP9wpSuxbRFcbUFyLpfEQEZ77P1DLR2dNZfZ_ER92wTRT8,bintang 1 dulu yeee,1,0,4.8.0,2025-10-06 10:42:37,"Hi Kak Stanley,

Maaf atas kendalanya, Kredimin sedih nih kalo di kasih review jelek. Untuk penjelasan lebih lengkap terkait kendala Kakak, silakan hubungi tim support Kredivo melalui nomor layanan 08041573348, email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:04:43,4.8.0
563397a6-7d37-4cca-a8da-cc6ca0092249,Toni Jusminto,https://play-lh.googleusercontent.com/a/ACg8ocLfwkxwQjKNUrUnOKIxrjILjn0ZYIFDbG6ONjM7v-urHiBQZQ=mo,semoga cair,5,0,4.8.0,2025-10-06 10:41:39,"Hi Kak Toni,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:04:49,4.8.0
44da32ed-8a6b-413e-b02d-89fb9cc01383,Rahmat Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocLaNM54IMRiSkzbMrQ3MO7171TNpGFZz1ddAc7DlCOPVHl9OQ=mo,sangat bagus Ka kenapa bayar tepat waktu mau transaksi gagal trus ka,5,0,4.8.0,2025-10-06 10:41:33,"Hi Kak Rahmat,

Maaf atas kendalanya. Jika transaksi Kakak tidak disetujui, dikhawatirkan karena isu keamanan transaksi. Sesuai kebijakan Kredivo setiap transaksi telah dilakukan proses penilaian. Silakan mencoba kembali berkala dengan diberi jeda waktu ya. Info lebih lanjut, silakan hubungi kami di nomor 08041573348.

Salam hangat, Fico",2025-10-06 12:57:42,4.8.0
b772809f-a4ae-47fb-89f4-5c036910e3ff,Daran Hindom,https://play-lh.googleusercontent.com/a-/ALV-UjUrrIU9_nNjzugeL4Hk9K0vZcXTNpz8V2woA6I55SgzPazbNVST,luar biasa kredivo ✌💪,5,0,4.8.0,2025-10-06 10:38:40,"Hi Kak Daran,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 11:04:46,4.8.0
ba37d3fe-a1f9-4298-a729-d69ad8a11bbf,Angga Fahrezy,https://play-lh.googleusercontent.com/a/ACg8ocIXM7m8VYklVGrr4IUU7HeiRYiEZID0qxfzUH1LwPm5dLzTGA=mo,jos,5,0,4.7.0,2025-10-06 10:36:04,"Hi Kak Angga,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:54:01,4.7.0
d55bf174-bfbb-4f33-8ea3-112959625b5d,anggun halimah,https://play-lh.googleusercontent.com/a/ACg8ocL6tpq1XbuliroP53wmK9Z9yoJa6u2HDJkoh3aszSQOJ_HLDw=mo,say mau dpt limit gede,5,0,,2025-10-06 10:34:40,"Hi Kak anggun,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:54:03,
2b289898-bee1-492f-a691-15c4e843b540,Unny Rahayu (Yuni),https://play-lh.googleusercontent.com/a-/ALV-UjUVejByHHVM7stqyYCVDliRd1DF12XAK2ccMjR-Zp8LD6ki__Z6rA,"sangat membantu,bunga rendah cicilan ringan",5,0,4.8.0,2025-10-06 10:32:49,"Hi Kak Unny,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:53:58,4.8.0
f503faa0-49b4-443f-8531-bfbee2add3c1,Reza Aditya,https://play-lh.googleusercontent.com/a-/ALV-UjW8fucoX7tm8TUFZXZKf9BM7WuYZJI5rSzMHGQaAe7q403SfEw,mantap,5,0,4.7.0,2025-10-06 10:26:07,"Hi Kak Reza,

Terima kasih telah menggunakan Kredivo. Semoga dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, tidak perlu sungkan hubungi tim support Kredivo di nomor 08041573348, email ke support@kredivo.com atau live chat pada aplikasi.

Salam hangat, Bian",2025-10-06 12:00:01,4.7.0
4b557344-bbc3-4eac-97fd-c8395143167c,Rizal Chan Rizal,https://play-lh.googleusercontent.com/a-/ALV-UjUprbJwcdBw5TJmLirz76_dFO8Yswu7wX9i0jrEfoyBmSyGeTt-,sangat membantu,5,0,4.8.0,2025-10-06 10:26:04,"Hi Kak Rizal,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:43:56,4.8.0
e7c13a58-d81b-4b90-a0c4-080fea5ae162,agnia zahra,https://play-lh.googleusercontent.com/a/ACg8ocLT3i028ebkJoO43sICp721C8A4d0eAeBboGCs4tOgdZOqOPw=mo,sip mantap,5,0,4.8.0,2025-10-06 10:19:39,"Hi Kak agnia,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:44:07,4.8.0
af91ee2f-cab0-47eb-8f8d-b397bb3407a2,Bil Qis,https://play-lh.googleusercontent.com/a/ACg8ocJP70LvHK2R-B6aHQ5Fze8OP34Z83aq4MTlAekHWdu1pR4g5A=mo,cepat cairnya,5,0,4.8.0,2025-10-06 10:18:52,"Hi Kak Bil,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:44:03,4.8.0
2427baa1-d4f8-4ff9-bf0d-9bfd21cd8ab0,Arjunaabdul Manaf,https://play-lh.googleusercontent.com/a/ACg8ocKJKfIcXGJ7ZSfymib00ePSdANEz912ce6cKuNEheeSqqqJRw=mo,kredivo keren,5,0,4.8.0,2025-10-06 10:18:27,"Hi Kak Arjunaabdul,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:44:01,4.8.0
b3a5facf-0ac7-4ef7-b418-f84c3ed2ba48,Yuhani laurencia Hani,https://play-lh.googleusercontent.com/a/ACg8ocKJub-La9GwRuNKF7HYfbaGVltJt_P0FfAFW0zEwQX4MxgLow=mo,mantap sangat memuaskan dan lebih baik dari sebelah,5,0,4.8.0,2025-10-06 10:15:36,"Hi Kak Yuhani,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:34:30,4.8.0
d38aa08b-ab20-405e-93ac-6a24301665a6,Anisa Kulsum,https://play-lh.googleusercontent.com/a/ACg8ocJNPskLXlfqpOnCYg-7vbNGVsPP6KQ8NhpMT2CvdreJmGWhUQ=mo,semangattt,5,0,4.8.0,2025-10-06 10:15:35,"Hi Kak Anisa,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:34:23,4.8.0
54f68426-df98-4bac-b2e2-06684f62a519,Indah Sari,https://play-lh.googleusercontent.com/a/ACg8ocKb7-f-8IULbS_O6lrUPdhE5cRGrRcyrAC5rSZGY0ICkXH_Rw=mo,limitnya skor C dan ngak bisa dipakai. padahal angsuran sblm jatuh tempo dibyr,3,0,4.8.0,2025-10-06 10:13:56,"Hi Kak Indah,

Maaf atas kendalanya. Jika transaksi Kakak tidak disetujui, dikhawatirkan karena isu keamanan transaksi. Sesuai kebijakan Kredivo setiap transaksi telah dilakukan proses penilaian. Silakan mencoba kembali berkala dengan diberi jeda waktu ya. Info lebih lanjut, silakan hubungi kami di nomor 08041573348.

Salam hangat, Garu",2025-10-06 11:38:07,4.8.0
1d66ad12-e74c-4725-acd9-0b1447452da8,Samuel Pernandes,https://play-lh.googleusercontent.com/a/ACg8ocLhSl8kWRpybxvW_TxewK4C6Hxs_-v4uVJN2pFkGbQbQlKm5Hg=mo,baik,5,0,4.8.0,2025-10-06 10:12:41,"Hi Kak Samuel,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:34:26,4.8.0
9a51728f-cc8d-4dca-88b0-cb8fde4d809c,nyemas neni,https://play-lh.googleusercontent.com/a/ACg8ocJJWNvt-yPKV9jg8NzoXSay9gRXwSh4XSBATm8njDTXUaEdgQ=mo,sangat membantu,5,0,4.8.0,2025-10-06 10:11:19,"Hi Kak nyemas,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:34:17,4.8.0
55ccd24f-749d-4050-bbf8-a45fa12427fe,silitubunlinda,https://play-lh.googleusercontent.com/a-/ALV-UjWFTJrlZ7ZoeEdubt9uUdnMpfaSJRrCcxIByP9XQIvFPrsHCA,"sangaatt puaass dengan APK kredivo, dan membantu di saat kebutuhan mendesak (pulsa lampu, paket data dan kebutuhan lainnya). makasih 🙏🙏",5,0,4.8.0,2025-10-06 10:08:23,"Hi Kak silitubunlinda,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:34:20,4.8.0
0f30f02f-05e7-4518-aa6d-dfa0604b8add,Akhir Harahap,https://play-lh.googleusercontent.com/a-/ALV-UjVY4ITlOKQZV4YgZm1fZgrzpq5AgpdcenV3mxk81qNSq-Hk_dEM,Alhamdulillah 🤲🏻 kredivo memberikan kepercayaan terhadap saya untuk pinjam,5,0,4.8.0,2025-10-06 10:05:04,"Hi Kak Akhir,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 10:23:55,4.8.0
f2ded101-c524-4fb5-9c1d-68ba4ff900b4,Iskak Efendi,https://play-lh.googleusercontent.com/a/ACg8ocJcOpkc2kC4sxt8hqELqNlup36w1mvoTsIKjeIKebuWpsgI0A=mo,Semoga limit nambah bunganya turun,5,0,4.8.0,2025-10-06 10:04:51,"Hi Kak Iskak,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2024-11-04 12:45:00,4.8.0
c3f3bc29-0216-4904-bf2c-54b424cbf831,Fusuy Ajjah,https://play-lh.googleusercontent.com/a-/ALV-UjURslmVLrxBm18ryOWDtpLIJZH2U_dw5mHKeN2wZnjf2BI6T9A,"pokonya hati hati aja dah ya kredivo tiba tiba main blokir aja akun. gak tau kesalahan apa tiba tiba penyalagunaan padahla pembayaran gak pernah macet dan telat. pemakaian sudah lama kecewa baget dah untung aja gk ada tagian,coba kalo ada tagian hadeh repot dah hati hati aja dah. jadi meles gak merekomendasi dah pokoknya!",1,0,4.8.0,2025-10-06 10:02:53,"Hi Kak Fusuy,

Maaf atas kendalanya. Jika saat ini akun Kredivo Kakak tertangguhkan, dikhawatirkan karena isu keamanan dan setiap transaksi telah dilakukan proses penilaian. Silakan menghubungi customer support di hotline 08041573348 apabila kamu masih memiliki pertanyaan. :)

Salam Hangat,
Dina",2025-10-06 10:23:52,4.8.0
eca10c58-6888-4f0a-9b5c-6c4527deca7b,Neni Nurmala,https://play-lh.googleusercontent.com/a/ACg8ocIjjNtgimTm25cHidn7ZxLTFVJ4U1UpXpsiGOFnVgP6vYQtWA=mo,jelek rewardsnya nggk bayar di earn now nyampah,1,0,,2025-10-06 09:58:41,"Hi Kak Neni,

Maaf atas ketidaknyamanannya. Apabila Kakak memiliki kendala silakan informasikan lebih lanjut dengan menghubungi tim support Kredivo di nomor 08041573348, email ke support@kredivo.com atau layanan live chat pada aplikasi. Dengan senang hati kami akan membantu.

Salam hangat, Garu",2025-10-06 11:39:02,
e5095000-9457-471c-8d13-315d7d2095bb,Andri andri,https://play-lh.googleusercontent.com/a-/ALV-UjV3EiV_Au8ZKtzzbMut8kvJ5zEycJ6OMrzHzTpjLrjrTkztvCY,alhamdulilah terimakasi kredivo butuh dana modal usaha di acc cepat👏👏🙏🤲,5,1,4.8.0,2025-10-06 09:46:39,"Hi Kak Andri,

Terima kasih telah menggunakan Kredivo. Semoga dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, tidak perlu sungkan hubungi tim support Kredivo di nomor 08041573348, email ke support@kredivo.com atau live chat pada aplikasi.

Salam hangat, Fico",2025-10-06 12:15:51,4.8.0
f78fd512-35c3-42fa-a03e-aeb8f43ecfa3,Ketut Widi,https://play-lh.googleusercontent.com/a/ACg8ocLHYAjlpN1L4zRchb5Q5zIC_TxP4Gv7oJnRQPevbqWwkD-yYQ=mo,limid masih 6jt pinjam 3jt kenapa langsung habis 🥲,5,0,3.55.0,2025-10-06 09:39:53,"Hi Kak Widi,

Maaf atas kendalanya. Limit Kredivo merupakan gabungan dan saling berkaitan ya. Jika Kakak ada penggunaan disalah satu tenor 1 bulan maupun tenor cicilan 3, 6 atau 12 bulan, maka limit akan berkurang persentase keseluruhan secara proporsional. Info lebih lanjut, silakan hubungi kami di 08041573348.

Salam hangat, Bian",2025-10-06 11:16:52,3.55.0
e8797831-8ab5-4c7b-bf28-7a15348ca969,Gamer Sederhana,https://play-lh.googleusercontent.com/a/ACg8ocJBmV3iIr8NRxtjSTLB16zV-juWyIsyYbEPAyzL7KTB0hhKng=mo,sangat memudahkan semua transaksi,5,0,,2025-10-06 09:39:28,"Hi Kak Gamer,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 09:54:14,
53e7688a-6eca-4d98-9e77-2d9ccb7db428,aga amry,https://play-lh.googleusercontent.com/a-/ALV-UjWZuMM0I1_IFrYcII9o7_CdkZpXWpdvDJ84s23kpbj8PJXwsys,terbaik,5,0,4.8.0,2025-10-06 09:38:04,"Hi Kak aga,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-06 09:54:17,4.8.0
c04caf80-f0a3-4503-a95b-890607dc5072,Tegar 1234,https://play-lh.googleusercontent.com/a/ACg8ocJzBCRU0Ujr6WSbnaow_19CCgD6sdDZh1N3ntIkUSKLCw6ahw=mo,Goood sangat bermanfaat,5,0,4.8.0,2025-10-06 09:37:44,"Hi Kak Tegar,

Terima kasih telah menggunakan Kredivo. Semoga dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, tidak perlu sungkan hubungi tim support Kredivo di nomor 08041573348, email ke support@kredivo.com atau live chat pada aplikasi.

Salam hangat, Bian",2025-10-06 11:15:57,4.8.0
52b329ce-58de-4694-9510-cdb755a016f2,Zelfi Ansah,https://play-lh.googleusercontent.com/a/ACg8ocKLKzY-DgQ8msvnu1Lg8QFNRgVAPPmvFzyEJSS4050tU3td5Q=mo,Ok joss,5,0,4.8.0,2025-10-06 09:35:43,"Hi Kak Zelfi,

Terima kasih telah menggunakan Kredivo. Semoga dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, tidak perlu sungkan hubungi tim support Kredivo di nomor 08041573348, email ke support@kredivo.com atau live chat pada aplikasi.

Salam hangat, Bian",2025-10-06 09:33:07,4.8.0
423dfe09-a55e-4b2f-a759-ec7389540aa3,ocviwe,https://play-lh.googleusercontent.com/a/ACg8ocIBQTFjHsaGqkJi7yvV4FLLHdoS2N7T1dg4gzNOnKXJpHuzpA=mo,"bunga rendah, tapi kalo bisa cicilannya seperti apk lain bisa pilih yg mana dulu yg mau dibayar lebih awal misalkan ada beberapa cicilan dan pembayaran bagus gak pernah telat skor dari A malah jadi B.Tolong diperhatikan.Terima kasih.",4,0,,2025-10-06 09:33:11,"Hi kak Ocviwe

Mohon maaf, perihal Kredivo Score yang tertera pada aplikasi Kredivo adalah gambaran profil financial Anda selama menjadi pengguna Kredivo. Anda dapat meningkatkan skor dengan terus aktif bertransaksi dalam beberapa waktu kedepan. Info lebih lanjut, kamu bisa hubungi kami di nomor 08041573348.

Salam hangat, Gusti",2025-10-06 12:15:06,
